Crop,Season,Soil,State,Rainfall_mm,Temperature_C,Fertilizer_kg_ha,Yield_kg_ha,Total_Cost,Market_Price_kg,Profit
Sugarcane,Zaid,Black,Uttar Pradesh,329.6926250136951,16.635356697325776,149.97887476780755,78611.01515114382,9809.74516971867,3.1016029309435034,234010.40982751315
Wheat,Kharif,Red,Telangana,1252.2557350016593,39.00457945175252,189.81936496709793,3878.320271909823,12758.964720068,22.87453222075676,75955.79730214736
Wheat,Kharif,Alluvial,Andhra Pradesh,315.7126553648115,30.34576922428479,187.77822956646818,4065.7591246713073,13156.73541241754,26.369508750291853,94055.33540218143
Sugarcane,Zaid,Laterite,Punjab,1389.1741273459584,20.008505371034076,68.1733191891478,58391.43751863143,10163.86997779251,3.012213696408266,165723.61786879657
Cotton,Kharif,Alluvial,Punjab,494.78620262067074,42.94471160756778,186.26151609028543,2225.0325179245538,12524.399875194053,63.41938103014361,128585.78518352307
Groundnut,Kharif,Laterite,Maharashtra,1024.0563003821744,17.15720151949337,186.35083832535545,1774.6599949057334,14667.187742707847,48.79205352767713,71922.11772215992
Sugarcane,Kharif,Black,Andhra Pradesh,951.4937326161363,43.73938059746672,125.46089004074136,58321.60827904547,12341.44974554351,3.3419438921934734,182566.0928255128
Rice,Rabi,Black,Andhra Pradesh,545.2638777995678,38.017001824776685,80.88309661498991,3714.698189922095,17247.850887893856,22.658657123769125,66922.2217158367
Groundnut,Kharif,Alluvial,Maharashtra,862.9806031075462,28.817476520839996,185.11402436760986,1758.0032266746437,14695.01100405303,56.20295311432666,84109.96191957695
Wheat,Rabi,Black,Andhra Pradesh,748.3065145169637,21.891488510496952,79.9357423843908,2852.8983092339513,10688.872340124113,22.827169865195707,54434.72197288892
Rice,Kharif,Black,Maharashtra,690.3324293195166,42.10008019568116,60.453604509517945,3293.1480193205434,14584.127472156819,19.897996782241663,50942.92121972886
Cotton,Zaid,Laterite,Punjab,1325.830147884812,20.165060656579474,177.57674779656,2302.2778488132512,16437.468236590845,59.73355980021737,121085.7833222113
Rice,Kharif,Laterite,Andhra Pradesh,616.7321916692019,17.805603707937287,114.06686696290012,3406.007099788889,13954.481487265286,19.586295871784337,52756.58131059797
Sugarcane,Rabi,Black,Uttar Pradesh,1255.5580651080422,41.01456453003366,150.95122494330155,57315.00382741468,17001.457939088647,2.8023772590626868,143616.80538994912
Sugarcane,Rabi,Red,Andhra Pradesh,515.8289701931571,42.25095781239245,63.966073476258515,69107.9743723806,14523.291423683488,3.010233423545774,193507.8428656014
Rice,Zaid,Black,Maharashtra,861.6243153120721,24.571317896184222,195.34517931234495,4692.924244905832,14931.209143794915,21.456508846676144,85762.56143380803
Groundnut,Kharif,Alluvial,Punjab,298.3194729849143,32.31192135677108,146.39419028163974,1709.9055627582145,10541.361241644765,49.737572914727494,74505.19136334007
Cotton,Rabi,Laterite,Telangana,1073.9674482670978,30.26075822188128,158.16841341721494,1882.1528961357878,13877.68011614941,67.1611101809272,112529.79791857746
Sugarcane,Kharif,Laterite,Uttar Pradesh,1430.9737692986719,22.2213775699052,85.9923355585447,58334.61350552527,14409.979488484281,3.200277642844015,172276.97991719478
Maize,Rabi,Alluvial,Telangana,250.43929114755372,20.60317584693388,174.68687076349136,5533.536712676672,13287.807730197672,18.600994950991105,89641.48072342502
Sugarcane,Zaid,Laterite,Punjab,523.3430119278121,15.46494725478571,75.0146403309038,72986.5228337243,8274.561429410183,2.7273190824762903,190782.9750585976
Sugarcane,Zaid,Red,Punjab,496.6156878761775,37.20053400474639,96.45998734190181,80045.05671705714,12498.016630991524,2.7572268406305596,208204.36220907388
Cotton,Rabi,Laterite,Telangana,203.78523318392536,15.28259567917336,171.31894597890408,1807.5197910414831,14422.723618822656,66.95145021782652,106593.3476888274
Groundnut,Rabi,Black,Punjab,399.78937654942087,40.88892139426426,89.90320650932026,1554.4895249373049,8236.604696714097,56.65964099882619,79840.21372266946
Rice,Zaid,Laterite,Telangana,1233.8742037619895,19.064835567865345,117.13549257619582,4527.086192694368,12974.215420838686,19.363969463499227,74688.14337312404
Groundnut,Rabi,Laterite,Telangana,791.6615003426002,31.677360512229612,110.59644249546253,1476.0703099219954,10572.145248083443,50.4572715217728,63906.33516487801
Sugarcane,Zaid,Red,Maharashtra,704.5283559474044,22.268799876013997,188.67414241610794,70608.81032214561,9488.05961332581,3.4297212262140313,232680.4759062574
Sugarcane,Rabi,Alluvial,Telangana,275.7578920287468,42.63488210083647,181.16255055000175,71990.6085481664,11714.857737158294,3.005116985548849,204625.3428109347
Sugarcane,Rabi,Laterite,Maharashtra,223.86589919899114,34.61982664260745,142.7877723608173,64675.71926909184,9393.801373695993,3.3924178102389217,210013.2605647838
Cotton,Kharif,Alluvial,Punjab,602.48096861115,24.603304230177038,175.7529356073524,2123.3839823998997,19105.603114197118,58.82312748596807,105798.48358417477
Groundnut,Zaid,Black,Punjab,606.5634510449202,29.581325954539626,149.61510067218364,1516.8284694022796,17186.355859498974,47.65056061728718,55091.37106778128
Maize,Rabi,Red,Uttar Pradesh,872.2533101139953,42.24251061179564,170.6561621206551,4131.659686726308,15670.957667119012,20.283584293558913,68133.90986089327
Sugarcane,Rabi,Laterite,Maharashtra,733.0309227642659,29.459847531986014,60.56910165004375,63788.0219325695,16649.366494203165,2.9120005204058694,169101.38656910023
Wheat,Rabi,Black,Andhra Pradesh,1393.086235425709,20.92346451273395,197.61783257393557,3830.7555271446467,17175.763176765784,25.447894892407252,80308.90083651931
Cotton,Rabi,Laterite,Telangana,1135.9474011803234,37.61441138935107,82.8588759589825,1954.4319813081286,15783.633493129588,55.55939063868584,92803.41643310947
Sugarcane,Rabi,Black,Maharashtra,873.8210999517705,28.85419444686056,97.16511587171081,72267.12042568458,12647.465043617194,3.1719143947562194,216577.65450219292
Maize,Kharif,Laterite,Maharashtra,1011.4496947651515,18.961055306699865,163.43503847243198,4551.856595900125,18304.650223851837,17.75819718690637,62528.11677266297
Sugarcane,Zaid,Black,Maharashtra,331.2319861268528,43.856647161771235,147.890302282316,68770.78674655256,12301.51941552552,3.4360856965718467,224000.79726629646
Sugarcane,Kharif,Red,Uttar Pradesh,831.1469323674626,29.339986351629342,120.70497266117651,60921.94684325069,10679.174107173982,3.3858946153515417,195596.1176661214
Maize,Kharif,Black,Telangana,429.33548355625203,39.381987129140384,131.26404799115232,4262.159723409406,18598.956395970723,20.46288104656633,68617.111025622
Wheat,Zaid,Black,Telangana,1414.1836440664024,20.50738882065438,87.9148789926746,3369.2911376389584,15779.67320667107,25.351980128443515,69638.52876169265
Rice,Zaid,Laterite,Uttar Pradesh,861.8474007437786,19.42361752278405,141.7483513469021,4105.1956904818335,18784.066655305105,22.561272805505777,73834.3732376422
Rice,Zaid,Black,Uttar Pradesh,371.034898631161,24.068301014893457,184.26277591494718,4755.285559397581,11574.420156180095,22.737139990298964,96547.17330168982
Wheat,Zaid,Laterite,Telangana,775.1118629726517,16.382075090264028,131.58168817416765,3273.975638411872,14973.489771305594,27.930006848861378,76468.67223254328
Wheat,Kharif,Red,Andhra Pradesh,1265.2562097714747,42.167464127193966,67.96399496482958,3544.706168573908,7756.659817679732,26.67841684446241,86810.48893867224
Wheat,Kharif,Laterite,Punjab,1309.4144535980242,42.430213279994504,89.79276336290786,4065.534291265845,13300.229533917833,22.815671692701763,79457.66611102462
Wheat,Kharif,Alluvial,Telangana,533.1800879799828,20.712404880747307,150.49302362888272,2800.5621616354756,10511.193287672224,23.696810093175745,55853.19641073739
Wheat,Rabi,Laterite,Andhra Pradesh,616.9258144795821,43.917480362195654,146.23695218650914,2832.8061375143434,17820.089903836357,24.384101165066674,51255.341534335166
Cotton,Kharif,Alluvial,Telangana,987.8179815169057,32.10937523479512,58.036483941111186,1712.3992078364138,9672.792187730252,61.56105119622636,95744.30311426467
Rice,Kharif,Red,Telangana,643.326223932844,43.855946230439955,132.11096090018378,3302.8043567273776,14983.23154704358,22.478964364473526,59260.389890659055
Maize,Zaid,Alluvial,Andhra Pradesh,1031.2023478903275,18.871092266682748,114.54746420635864,4549.410065614287,9528.433692481656,20.311773723029066,82878.15413354656
Maize,Zaid,Alluvial,Andhra Pradesh,1226.077851080236,15.936406810162428,195.02983254400905,5053.189885179579,13481.35031592512,16.49882409057224,69890.34069591167
Sugarcane,Rabi,Laterite,Andhra Pradesh,775.5567060183959,43.46748654566145,86.89996104601929,70898.43107026431,14990.19797429553,2.7510076739643154,180051.92997203165
Maize,Rabi,Black,Uttar Pradesh,1159.5959812941965,20.674160889802202,136.02376458364648,4430.487641001907,18934.767261695284,18.533218387240083,63176.42775096119
Groundnut,Kharif,Black,Punjab,549.050099056744,34.62707339835954,130.04253969638162,1766.4247669685567,15633.90011094913,51.116534343439014,74659.61215490036
Sugarcane,Zaid,Black,Maharashtra,791.4360098945996,29.123549910381218,155.9963782623401,82337.91997721119,9535.914167283543,3.07222134412548,243424.40101760044
Sugarcane,Rabi,Alluvial,Punjab,1082.4246889383185,20.28247899095149,157.50778786514627,75767.73128293581,11697.798339177101,3.191078035201566,230082.94473485395
Maize,Kharif,Black,Telangana,1151.1834784237262,19.624425730090024,178.34654962174199,5029.339048103655,16166.205233563636,18.53623367808543,77058.79860840546
Maize,Rabi,Black,Uttar Pradesh,357.24886091004004,17.360930255861973,129.096634346359,4805.57106809299,9857.3697727339,18.13942378281266,77312.9203498285
Groundnut,Rabi,Alluvial,Andhra Pradesh,1093.6679192231275,24.762548420478232,64.21083721690162,1785.522517670122,11451.687149148549,53.123299021282186,83401.15946627394
Sugarcane,Rabi,Black,Punjab,1160.6067849702415,39.378379172645154,69.28693677675037,56514.667713706775,10934.114472686959,3.1694879354384655,168188.44302122045
Cotton,Zaid,Black,Uttar Pradesh,960.601161285181,30.39510048991693,124.35361553430708,1866.1873231870845,8989.044633131694,60.506674116107305,103927.74357055985
Sugarcane,Kharif,Alluvial,Maharashtra,830.8322853914135,31.302175565947923,95.71413691959887,61090.63703867459,14684.339729945368,2.8471757112658915,159251.43823232935
Sugarcane,Rabi,Laterite,Uttar Pradesh,393.0281379068697,31.629021175438577,129.0722572437897,76558.37843321032,17042.838923300096,3.2272437946101147,230029.71280069076
Rice,Zaid,Laterite,Uttar Pradesh,761.1582783869185,39.526959886337906,176.44249897086607,4032.729747423013,10374.503365364333,18.175873157657982,62923.881002910464
Sugarcane,Rabi,Black,Punjab,785.9178757255014,37.60830394433961,193.34591925851325,77618.50666867598,18236.541199798365,2.826158319325156,201125.64715547537
Sugarcane,Zaid,Red,Uttar Pradesh,1360.394726457391,28.75949694243228,151.54651284665428,69922.74374065801,11579.139727264639,3.4377988904977546,228801.1911249283
Cotton,Kharif,Black,Maharashtra,1495.1858455187935,40.36653586490699,141.6439249148382,1632.0996962088077,15259.341535247531,67.02714226804154,94135.63699816761
Cotton,Zaid,Red,Telangana,578.8396802788632,25.084807732335598,96.27038188740295,1616.0367996260518,15287.597706030605,66.80798990287806,92676.57248606604
Wheat,Kharif,Red,Uttar Pradesh,780.7613829048107,25.288995591002347,70.73683484510856,3415.251524101819,11695.687798763518,26.741625586418106,79633.68974221112
Rice,Kharif,Laterite,Maharashtra,1348.8906200954414,42.99988257349042,178.81135947699616,4309.4110409837685,12048.691106269007,19.063634830651367,70104.34731422273
Sugarcane,Zaid,Alluvial,Uttar Pradesh,1327.2039963059508,43.58018599497227,110.72898344272164,70177.81549186274,11934.243620292076,3.2942930815191103,219252.048430676
Wheat,Rabi,Alluvial,Punjab,529.7003159301335,41.51200166494161,134.22169156050154,3060.3070972241385,13459.479551838762,28.510012659842992,73789.91453302879
Wheat,Zaid,Black,Punjab,914.0490413529755,37.45082500285859,167.58928826791998,3254.4523173357225,16511.412468041075,28.494451824976835,76222.42230496589
Wheat,Rabi,Alluvial,Maharashtra,1140.413095511407,23.221247691128276,176.89478841478,3398.507985198713,13287.864161589292,27.724596812603174,80934.39949245739
Groundnut,Zaid,Alluvial,Uttar Pradesh,1225.7527854626612,25.52926871778274,110.69806124728252,1436.2091315943676,8613.937582988123,52.38645116034033,66623.96194531502
Wheat,Kharif,Black,Uttar Pradesh,260.6902658690559,38.385950454717985,87.88790100270863,3961.5013274940998,17770.39839111399,25.055795223479198,81488.16764811917
Cotton,Kharif,Red,Uttar Pradesh,784.4785778100585,20.658967392722246,126.18461240050713,2022.8673611499537,16594.805078336198,63.956874359121656,112781.46858389936
Rice,Zaid,Red,Uttar Pradesh,1362.329396938007,42.59612802391628,58.27348859026782,4513.026496567166,10393.71211438959,20.711499878105396,83077.83561914769
Groundnut,Kharif,Black,Punjab,955.0358788095184,36.43162686111877,187.49646540408742,1623.297991160774,14201.00967697069,45.01605531908502,58873.4624924823
Rice,Zaid,Alluvial,Punjab,1077.6688515977457,27.523448516893875,159.60185172925853,4034.9796725314864,10723.463837656127,22.199991116219714,78853.04904667
Maize,Rabi,Alluvial,Andhra Pradesh,1353.0247441477275,39.31309756846876,106.1458990109487,4462.628364524587,11770.94742385406,16.99217856969737,64058.83063634424
Wheat,Kharif,Red,Telangana,1388.7742483335398,40.218979344573754,177.1460494263883,3880.1976164781568,18421.71204597107,26.265696022342055,83494.37905506037
Sugarcane,Zaid,Laterite,Telangana,1292.7847096051494,29.186379666316352,55.86180290029328,73879.22436725358,15955.93095700481,3.42122344246898,236801.40335966865
Sugarcane,Kharif,Laterite,Telangana,1148.372007145059,25.418629984580235,152.1575167595668,66440.54225766099,12822.601404966768,2.7845051449760927,172181.43034649175
Maize,Kharif,Alluvial,Andhra Pradesh,1352.2792412242031,40.13619810358088,182.4172549439745,5844.097604254215,10592.608959450163,18.706530628409077,98730.18186994341
Wheat,Kharif,Alluvial,Telangana,769.7881904431157,22.880799296400156,74.70766204144714,3764.8006997724733,9767.552027724312,24.49743391412499,82460.40431480337
Wheat,Rabi,Alluvial,Maharashtra,295.21928533960715,39.369519981423565,162.8613849818014,3854.63810463096,16525.56995154876,25.48119947111359,81695.23248150795
Maize,Rabi,Red,Uttar Pradesh,588.7164834921499,24.497941812317073,150.68323345194764,4062.891910117895,17961.2404970911,18.06823613971847,55448.049945070845
Sugarcane,Kharif,Laterite,Uttar Pradesh,618.93851196533,44.229148893314324,197.94922603401895,70352.94148460447,16087.69598844474,2.918691096120868,189250.80790858276
Rice,Zaid,Laterite,Maharashtra,424.1803056660168,32.388973746054546,133.32876020940796,4383.394695444793,11638.296172556664,18.846982498157892,70975.46693500949
Cotton,Rabi,Laterite,Telangana,940.3776622866424,37.15053831363584,71.22818036749402,2305.976155954508,9066.596138888606,60.92887806308603,131433.9438836475
Sugarcane,Rabi,Laterite,Punjab,544.04435649839,36.33797474131359,64.9977871225665,56939.28439954042,14588.829966462505,3.2968400483823763,173130.8831681762
Maize,Zaid,Black,Punjab,823.3750082447599,15.47560636120701,63.797676600619994,4653.378045063497,10226.406018649152,18.818393699271187,77342.69406490063
Sugarcane,Zaid,Red,Andhra Pradesh,384.78310967729306,34.19325604711267,58.202693113004834,67406.70381533593,8026.530892793735,3.1252745876259205,202637.92757690285
Wheat,Rabi,Laterite,Maharashtra,1119.7960690690768,28.88063495063481,170.97439191578678,3051.503442209784,14210.505423582752,24.63481020590172,60962.70271791106
Groundnut,Kharif,Alluvial,Andhra Pradesh,471.2474871059603,34.958185087107324,61.80478650612642,1562.2530863025677,14341.528916704114,48.76539118492385,61842.353966695206
Wheat,Kharif,Black,Telangana,260.36375212765597,15.411995642477349,188.21290023144914,2980.073684614869,18086.472364523805,28.058242249551995,65529.15699991519
Groundnut,Kharif,Black,Uttar Pradesh,1070.5891642022543,43.84147410431146,140.40049414167578,1535.685155673808,9139.308105956063,52.21464533279996,71045.94764039751
Maize,Kharif,Alluvial,Telangana,886.1842488296562,38.637928153133004,176.06004972340105,5296.063314661723,14229.110197367725,20.060626825096055,92013.23960014236
Sugarcane,Kharif,Black,Maharashtra,233.46513267138107,25.231436184918707,170.49568602770503,81124.35788099267,14242.258146200194,2.7231184640245276,206668.97868166465
Rice,Zaid,Laterite,Maharashtra,1308.1595428398546,30.00893623181976,151.8351263345311,3827.148384439141,18478.512293563257,21.01790623561531,61960.133600365225
Maize,Kharif,Red,Punjab,1417.9094591183198,19.93576117178437,85.03706513335388,4526.946891387696,8487.99274339838,20.63857465324873,84941.73862579887
Sugarcane,Zaid,Laterite,Uttar Pradesh,339.0886395270103,36.58379903009916,178.18529960489613,63194.66438623716,11325.970445054332,2.742386768097568,161978.24098212906
Cotton,Rabi,Alluvial,Telangana,498.8938821201224,30.478376355762702,88.02406298857855,2352.4298408823583,14287.458261765629,59.3163598798108,125250.1167720184
Rice,Rabi,Red,Andhra Pradesh,923.7520000869831,40.642218557759364,189.43746418963534,3494.751838874175,13867.86034795561,20.026075616496396,56118.30423822844
Cotton,Rabi,Red,Punjab,246.49611591941584,30.84679823181471,149.28175820670367,1765.9755504471018,18229.902522530196,61.066255942258884,89611.61242884403
Rice,Rabi,Red,Andhra Pradesh,1148.9911920384527,18.952313988958924,152.03566307656746,4547.931177789462,17547.694654394447,18.166615997197542,65072.82463418905
Sugarcane,Kharif,Black,Andhra Pradesh,1107.3876129471303,38.70779711825081,94.36292519304942,69878.30978473091,12124.16470402639,2.8735115349001132,188671.96450172132
Rice,Zaid,Red,Andhra Pradesh,576.8448833940175,15.435452835828263,136.22585567898125,3843.6396278902935,10615.844154943992,20.150276725956374,66834.55798189741
Cotton,Zaid,Alluvial,Andhra Pradesh,1290.9703389512965,15.959833804329742,191.0269752093862,2313.659480874897,15559.778127429588,63.80666884434235,132067.12618732796
Cotton,Rabi,Laterite,Telangana,258.19890529503294,16.621428820491797,118.58456294293165,2039.6978408848279,10250.024058441324,66.33971890790833,125062.9573629257
Maize,Rabi,Red,Uttar Pradesh,720.2018547250186,19.514864942177567,125.53551116053325,5603.285179662735,13579.146997761001,20.019454133765915,98595.56365490743
Sugarcane,Rabi,Alluvial,Punjab,535.0043426459335,41.547802405349,136.55306025358374,62192.13308309941,16666.07172339115,2.7331091715655917,153311.8176052557
Maize,Kharif,Laterite,Telangana,1254.413420060336,17.627267202485243,170.85130685640564,5338.367304398286,14337.820201674022,19.25876608200791,88472.54697357168
Rice,Kharif,Alluvial,Andhra Pradesh,357.6443613668777,18.412858764136484,111.6440912053855,4236.539261773162,10585.496553463354,18.397940736860214,67358.10171402081
Maize,Kharif,Laterite,Maharashtra,1309.3504468913409,40.90474351388455,165.87838876438167,4337.667213305141,17742.7755565848,18.885253455477976,64175.169172199625
Groundnut,Kharif,Red,Maharashtra,862.6841869711328,32.5578262652954,103.90084857736808,1485.215440608521,14533.349230808275,56.26574009745704,69033.3967392009
Rice,Kharif,Alluvial,Punjab,1459.4613739283895,44.75678571958926,168.46426606019517,4261.603311048411,11101.863822740925,18.394902996831156,67289.91569496908
Groundnut,Zaid,Black,Andhra Pradesh,1343.9084327298856,44.992238167742784,86.6096016450877,1657.9845691273263,10724.332625999774,57.273816528586785,84234.77139342672
Sugarcane,Kharif,Red,Uttar Pradesh,1094.82999103248,33.123918865696055,190.37234361667188,62552.148040490356,12026.182131895783,2.7141957303835977,157752.59100592585
Wheat,Zaid,Red,Uttar Pradesh,657.6215572524418,27.32427003029042,52.75574818071566,3178.730492240585,13917.113535893652,27.211128756790092,72579.73117159965
Maize,Rabi,Alluvial,Uttar Pradesh,789.2403042836175,38.76569814825736,175.79326942970852,5309.55150256852,12098.621970912276,17.616785199339308,81438.6063546666
Rice,Rabi,Black,Maharashtra,472.37499160629176,28.659862494258064,186.26563218083973,3367.168506806333,17178.544573669165,18.47877099331679,45042.59115951351
Wheat,Kharif,Red,Punjab,1183.5001585438986,22.720963752049023,154.02647555694807,2855.595690601146,14321.350037766055,26.479330714737138,61292.91264123989
Maize,Rabi,Laterite,Andhra Pradesh,1244.2424208152668,23.16007721192969,158.44151365841705,4412.394158510404,12408.222593057959,18.851203698272045,70770.71848608734
Rice,Zaid,Black,Andhra Pradesh,1274.082588507786,21.82897607458177,128.6654518786624,4489.754796737196,15025.621620292792,19.228157870244075,71304.09241005561
Sugarcane,Kharif,Red,Uttar Pradesh,328.6592104313189,23.141441852387537,178.266413299616,65701.14003820268,20322.23963800216,2.9012070153401677,170290.36875667822
Wheat,Rabi,Red,Maharashtra,786.2824534428469,18.02258531878729,156.12842284670643,2843.64487275669,11314.388783805529,23.295699242167032,54930.30692346466
Rice,Kharif,Laterite,Punjab,1048.2301469280048,38.21402245707102,103.75438034867427,3493.117192202616,11816.960157813113,22.300367594948966,66080.83728054122
Cotton,Rabi,Red,Maharashtra,1419.4700096201086,19.594044018132116,51.477023751801646,1790.4681702456942,9853.173925159186,57.61317095558224,93301.37485773451
Maize,Rabi,Alluvial,Andhra Pradesh,289.92644765704233,24.93624906985565,92.37480899314468,5110.319459580309,13771.88492435997,20.389616968387802,90425.57144258107
Rice,Zaid,Red,Telangana,1210.9844891573607,37.16404149804569,183.9446887557241,3916.709824332325,14132.34669172691,22.251884596498527,73021.828317288
Cotton,Rabi,Black,Uttar Pradesh,776.3164170045083,32.57589151583765,196.41174987087783,2025.843491078533,11616.605318083555,56.86577803063024,103584.56097038534
Groundnut,Zaid,Alluvial,Punjab,1261.0962074216402,44.6478634542956,108.32772447111746,1228.4493816840509,14912.118935193415,47.48178573585252,43416.8513932692
Wheat,Rabi,Black,Uttar Pradesh,1090.205105762958,18.763253533515602,167.9724551443859,2825.2843076639447,12893.704279051843,27.126894124369276,63747.48400618993
Rice,Zaid,Laterite,Telangana,1232.0613702906937,44.680219135188715,151.87375186153352,4775.920506178631,11962.129412451312,18.539266322811546,76579.93278817125
Maize,Rabi,Alluvial,Uttar Pradesh,242.0202449239174,30.605488071971813,135.06930612985593,5122.302293343912,16820.361381029554,16.80094390277498,69239.15210249714
Maize,Kharif,Alluvial,Uttar Pradesh,900.6751367851567,23.636385100045338,68.04064446929102,5407.05668036306,11567.484090568156,20.479236083396252,99164.90618289178
Wheat,Rabi,Red,Maharashtra,1397.3903321894559,24.628063149583213,87.83792507827556,3547.908573903746,9523.928735229929,28.39387943528585,91214.95955961
Maize,Zaid,Black,Andhra Pradesh,700.4463394288243,27.068840342289562,167.49351386582995,5925.5696159614645,13246.156455375585,18.364237236379367,95572.40973282213
Groundnut,Zaid,Black,Maharashtra,340.6202038159871,44.600903882412716,142.9022373438256,1590.5198371524843,11059.505404250282,53.24187878874063,73622.75897650977
Rice,Rabi,Alluvial,Telangana,1149.6690502342246,16.209757191628523,64.2152706551891,3210.861078437744,7703.620279921516,22.97901183889959,66078.79445456131
Cotton,Kharif,Laterite,Telangana,1416.963243002175,30.60480669073187,104.72271444617854,2298.713166327376,11537.025394324077,57.10923783824604,119740.73154337365
Rice,Rabi,Laterite,Uttar Pradesh,576.4575160719453,32.31599239267685,59.88382475479591,3506.062650714423,16678.276941599896,19.88625992857848,53044.19625638798
Sugarcane,Rabi,Black,Telangana,365.14364876520125,16.756098002401504,95.8120247814127,60414.50875031342,15284.84925152194,2.7118785532086553,148551.96133108967
Cotton,Kharif,Laterite,Punjab,337.96304413437315,35.6593515679317,196.79811220069473,2181.283549865495,18872.103427485068,56.44672012675018,104254.19862885664
Sugarcane,Zaid,Red,Telangana,418.7385776394054,32.4495399801902,196.3175786202427,77320.84733621245,10106.476505808932,2.934957008353634,216826.88627544921
Rice,Kharif,Alluvial,Uttar Pradesh,1113.559789076463,38.78110217342254,144.36763679514002,3444.2530632652542,16226.031096603205,18.122134414703165,46191.18587414286
Sugarcane,Rabi,Black,Uttar Pradesh,667.8882470799724,35.03418659959851,56.08939779535601,66941.08356787612,15838.122776946902,3.237111584156771,200857.63429663138
Wheat,Kharif,Laterite,Andhra Pradesh,334.39140936254785,20.41988096707228,69.50393834751989,3258.7169491570617,12182.222115279004,25.475129418000748,70834.01390112971
Cotton,Zaid,Laterite,Maharashtra,218.1337242994849,34.7135651718382,104.76408803477088,2089.195882175359,12064.08106304213,55.61943672166254,104135.8171047682
Sugarcane,Rabi,Alluvial,Telangana,1043.9974134032525,19.906370604724177,55.04745850985399,59951.07015331418,9307.108463068154,2.8693223061562714,162711.8344057757
Maize,Zaid,Black,Andhra Pradesh,1235.9026298037602,18.827044540928526,185.4951691083139,5344.557658948161,15027.80136103821,18.16629687487664,82063.01973630978
Cotton,Kharif,Alluvial,Uttar Pradesh,1287.2995063205933,39.90577689208714,193.41992845135536,2158.618074824437,9882.857662132508,61.19123697940653,122205.6525024799
Groundnut,Rabi,Red,Uttar Pradesh,252.4292093669669,21.03409627771132,76.79433151314493,1402.6487980409083,12748.949791003166,50.9594234438541,58729.22425137648
Wheat,Rabi,Alluvial,Andhra Pradesh,986.6321089082959,26.872344895420632,94.80082360813245,4013.7174599627174,17093.78691758431,25.593642466952883,85631.86271606776
Rice,Rabi,Laterite,Telangana,773.5985698192318,16.950023668466656,173.79626036344735,3401.505025676001,18972.877490458482,20.322913822196227,50155.61601212225
Groundnut,Rabi,Black,Uttar Pradesh,1243.9983350390683,27.954153023577362,167.87127263665252,1477.4740902390888,15132.595142748716,50.78274089917162,59897.588767102236
Rice,Rabi,Red,Punjab,362.3957539628234,15.800302878266177,51.86383906908984,4607.696697151497,13917.121164122345,22.359925481224785,89110.63362427069
Wheat,Kharif,Black,Maharashtra,1284.3802586806605,29.691120955735652,164.38566691873294,3966.7286742043293,18231.28295185735,25.440458247982228,82684.1122653118
Maize,Kharif,Alluvial,Telangana,670.301007504874,15.310367894180999,143.9261110690842,5407.826852256216,19033.349768228883,20.08336962299465,89574.03576278836
Groundnut,Zaid,Alluvial,Uttar Pradesh,768.1438430847021,26.906681792671186,161.53164044559418,1548.442283878411,11020.435264919113,47.83546377906869,63050.01951952501
Maize,Zaid,Laterite,Maharashtra,869.4057615188736,20.12032305906701,149.43593785168486,5705.0774817119345,13790.770275532313,20.58987298059406,103676.05041736385
Sugarcane,Kharif,Laterite,Maharashtra,1443.1197426305673,38.00115713990445,195.4335312834778,76895.12166409608,10317.429673679095,3.1332460775397477,230613.90866229162
Maize,Kharif,Laterite,Uttar Pradesh,848.7470247753057,42.946051474657864,137.49993649827763,5076.7683737928655,11024.600444699787,16.216738473681268,71304.02456455526
Sugarcane,Rabi,Red,Punjab,693.9479379376783,28.454556840079015,197.09723293460743,65807.62637874117,11455.374581260507,2.7359682993277405,168592.20504497932
Cotton,Zaid,Laterite,Telangana,394.82163855251713,32.154863135480724,88.04637115120633,1782.449453520016,8581.623679794324,58.63902167249543,95939.46845529354
Maize,Zaid,Alluvial,Uttar Pradesh,601.2224430811359,18.909718401069846,79.86234692419366,5175.406456682953,15817.653525692625,20.52674855656716,90416.61348867253
Groundnut,Kharif,Red,Punjab,228.7747863383462,34.22130674181665,112.08890870788832,1362.0350796609334,14592.264616670283,50.202712887903935,53785.591430800916
Sugarcane,Rabi,Alluvial,Telangana,1221.366582527793,35.20550360451777,67.25164052421468,75454.98043640818,16957.20159936247,2.8062085129634244,194785.2068467748
Rice,Rabi,Red,Telangana,464.9088444483828,37.28696442295296,152.84045998173116,4414.222160224715,15743.099543197543,22.766600402171274,84753.7324650478
Sugarcane,Zaid,Red,Maharashtra,994.7641170278971,43.92162390394468,64.33616714939018,56631.37820284242,7394.404605305284,3.380861893333053,184068.4639276167
Maize,Kharif,Black,Andhra Pradesh,879.3446663403523,38.45857850916455,73.34719891423862,4783.882379576875,8806.045331198551,18.087811692018825,77723.91830735489
Cotton,Kharif,Red,Punjab,377.7560235480058,37.921104695024155,52.70568642569667,2347.402639277089,14676.131619219372,67.47924811415206,143724.8335003747
Sugarcane,Kharif,Black,Maharashtra,573.8150512530763,24.99261394015431,113.9818547915114,59900.307303398826,16504.26192124141,3.1155965371578422,170120.92808791858
Groundnut,Rabi,Black,Uttar Pradesh,1098.1095556417574,38.60905945310226,67.45226747861057,1416.097291928275,17530.658022133328,56.050941203877315,61842.928026708294
